ticker,concept,end,value,yoy_growth
AZO,OperatingIncomeLoss,2015-05-09,513949000.0,0.07306995273012751
AZO,OperatingIncomeLoss,2015-08-29,669271000.0,0.06199609330991218
AZO,OperatingIncomeLoss,2015-11-21,437995000.0,0.0720404736612803
AZO,OperatingIncomeLoss,2016-02-13,382660000.0,0.059210726633062816
AZO,OperatingIncomeLoss,2016-05-07,536374000.0,0.04363273398722445
AZO,OperatingIncomeLoss,2016-08-27,703366000.0,0.050943489259208885
AZO,OperatingIncomeLoss,2016-11-19,458902000.0,0.04773342161440208
AZO,OperatingIncomeLoss,2017-02-11,383969000.0,0.0034207913029844494
AZO,OperatingIncomeLoss,2017-05-06,529570000.0,-0.012685178625362115
AZO,OperatingIncomeLoss,2017-08-26,707628000.0,0.0060594342063733375
AZO,OperatingIncomeLoss,2017-11-18,468754000.0,0.021468636005072872
AZO,OperatingIncomeLoss,2018-02-10,205098000.0,-0.46584750331406966
AZO,OperatingIncomeLoss,2018-05-05,545765000.0,0.03058141511037249
AZO,OperatingIncomeLoss,2018-08-25,591239000.0,-0.16447766340506598
AZO,OperatingIncomeLoss,2018-11-17,487818000.0,0.04066951962009924
AZO,OperatingIncomeLoss,2019-02-09,400020000.0,0.9503846941462131
AZO,OperatingIncomeLoss,2019-05-04,547523000.0,0.0032211666193324717
AZO,OperatingIncomeLoss,2019-08-31,780776000.0,0.3205759430619428
AZO,OperatingIncomeLoss,2019-11-23,500023000.0,0.02501957697337942
AZO,OperatingIncomeLoss,2020-02-15,407938000.0,0.019794010299485132
AZO,OperatingIncomeLoss,2020-05-09,491673000.0,-0.10200484728495429
AZO,OperatingIncomeLoss,2020-08-29,1018045000.0,0.30388869534924234
AZO,OperatingIncomeLoss,2020-11-21,615225000.0,0.23039340190351254
AZO,OperatingIncomeLoss,2021-02-13,481767000.0,0.18098093337713084
AZO,OperatingIncomeLoss,2021-05-08,803505000.0,0.6342264065751018
AZO,OperatingIncomeLoss,2021-08-28,1044030000.0,0.025524411985717643
AZO,OperatingIncomeLoss,2021-11-20,754485000.0,0.226356211142265
AZO,OperatingIncomeLoss,2022-02-12,626760000.0,0.30096083791542383
AZO,OperatingIncomeLoss,2022-05-07,785670000.0,-0.02219650157746378
AZO,OperatingIncomeLoss,2022-08-27,1103814000.0,0.057262722335565064
AZO,OperatingIncomeLoss,2022-11-19,723033000.0,-0.0416867134535478
AZO,OperatingIncomeLoss,2023-02-11,669977000.0,0.06895302827238492
AZO,OperatingIncomeLoss,2023-05-06,858481000.0,0.09267376888515533
AZO,OperatingIncomeLoss,2023-08-26,1222495000.0,0.10751902041467121
AZO,OperatingIncomeLoss,2023-11-18,848604000.0,0.17367257096149147
AZO,OperatingIncomeLoss,2024-02-10,743242000.0,0.1093545002291123
AZO,OperatingIncomeLoss,2024-05-04,900181000.0,0.04857416762863709
AZO,OperatingIncomeLoss,2024-08-31,1296681000.0,0.06068409277747566
AZO,OperatingIncomeLoss,2024-11-23,841149000.0,-0.008785016332706452
AZO,OperatingIncomeLoss,2025-02-15,706767000.0,-0.04907553663544306
AZO,OperatingIncomeLoss,2025-05-10,866174000.0,-0.03777795798844896
AZO,OperatingIncomeLoss,2025-08-30,1196066000.0,-0.07759425795550334
AZO,OperatingIncomeLoss,2025-11-22,784205000.0,-0.06769787516837089
AZO,OperatingIncomeLoss,2026-02-14,698456000.0,-0.011759179474989612
AZO,OperatingIncomeLoss,2026-05-09,923756000.0,0.06647855973511096
AZO,PretaxIncome,2008-11-22,207373000.0,
AZO,PretaxIncome,2009-02-14,182789000.0,
AZO,PretaxIncome,2009-05-09,273750000.0,
AZO,PretaxIncome,2009-08-29,369834000.0,
AZO,PretaxIncome,2009-11-21,224088000.0,0.0806035501246547
AZO,PretaxIncome,2010-02-13,194072000.0,0.06172690916849488
AZO,PretaxIncome,2010-05-08,319032000.0,0.16541369863013689
AZO,PretaxIncome,2010-08-28,423313000.0,0.14460271364990773
AZO,PretaxIncome,2010-11-20,268868000.0,0.1998322087751241
AZO,PretaxIncome,2011-02-12,232172000.0,0.19631889195762398
AZO,PretaxIncome,2011-05-07,353009000.0,0.10650028837232628
AZO,PretaxIncome,2011-08-27,470197000.0,0.11075492602400594
AZO,PretaxIncome,2011-11-19,301840000.0,0.12263266733118106
AZO,PretaxIncome,2012-02-11,261728000.0,0.12730217252726428
AZO,PretaxIncome,2012-05-05,387507000.0,0.09772555373942304
AZO,PretaxIncome,2012-08-25,501911000.0,0.0674483248510731
AZO,PretaxIncome,2012-11-17,322172000.0,0.06736019082957867
AZO,PretaxIncome,2013-02-09,276248000.0,0.055477442230101426
AZO,PretaxIncome,2013-05-04,413939000.0,0.06821038071570329
AZO,PretaxIncome,2013-08-31,575324000.0,0.1462669676496431
AZO,PretaxIncome,2013-11-23,341295000.0,0.05935649280508559
AZO,PretaxIncome,2014-02-15,297854000.0,0.07821233094900237
AZO,PretaxIncome,2014-05-10,442790000.0,0.06969867540869545
AZO,PretaxIncome,2014-08-30,580775000.0,0.009474661234365245
AZO,PretaxIncome,2014-11-22,371502000.0,0.08850701006460682
AZO,PretaxIncome,2015-02-14,326733000.0,0.0969568983461695
AZO,PretaxIncome,2015-05-09,482170000.0,0.08893606450010161
AZO,PretaxIncome,2015-08-29,622207000.0,0.07133915888252762
AZO,PretaxIncome,2015-11-21,402985000.0,0.08474516960877732
AZO,PretaxIncome,2016-02-13,349828000.0,0.07068462628507066
AZO,PretaxIncome,2016-05-07,502323000.0,0.04179646182881558
AZO,PretaxIncome,2016-08-27,657578000.0,0.056847640736925165
AZO,PretaxIncome,2016-11-19,425596000.0,0.05610878816829401
AZO,PretaxIncome,2017-02-11,349771000.0,-0.00016293721485982626
AZO,PretaxIncome,2017-05-06,493895000.0,-0.01677804918349346
AZO,PretaxIncome,2017-08-26,656227000.0,-0.0020545091228720835
AZO,PretaxIncome,2017-11-18,429865000.0,0.010030639385708584
AZO,PretaxIncome,2018-02-10,165758000.0,-0.5260956454365857
AZO,PretaxIncome,2018-05-05,503807000.0,0.020069043015215726
AZO,PretaxIncome,2018-08-25,536899000.0,-0.18183951589922387
AZO,PretaxIncome,2018-11-17,448812000.0,0.0440766287090133
AZO,PretaxIncome,2019-02-09,358658000.0,1.1637447363023203
AZO,PretaxIncome,2019-05-04,504284000.0,0.0009467911323184364
AZO,PretaxIncome,2019-08-31,719579000.0,0.34025021465862304
AZO,PretaxIncome,2019-11-23,456280000.0,0.01663948379276836
AZO,PretaxIncome,2020-02-15,363603000.0,0.013787507876584337
AZO,PretaxIncome,2020-05-09,444223000.0,-0.11910153802222556
AZO,PretaxIncome,2020-08-29,952408000.0,0.32356280547375627
AZO,PretaxIncome,2020-11-21,569046000.0,0.24714210572455508
AZO,PretaxIncome,2021-02-13,435755000.0,0.1984362065219485
AZO,PretaxIncome,2021-05-08,758479000.0,0.7074284762382856
AZO,PretaxIncome,2021-08-28,985910000.0,0.035176100998731696
AZO,PretaxIncome,2021-11-20,711201000.0,0.24981284465579234
AZO,PretaxIncome,2022-02-12,584289000.0,0.34086585351860554
AZO,PretaxIncome,2022-05-07,743782000.0,-0.01937693726523737
AZO,PretaxIncome,2022-08-27,1039819000.0,0.05467943321398505
AZO,PretaxIncome,2022-11-19,665310000.0,-0.0645260622524434
AZO,PretaxIncome,2023-02-11,604368000.0,0.034364843425085834
AZO,PretaxIncome,2023-05-06,784168000.0,0.054298168011594816
AZO,PretaxIncome,2023-08-26,1113768000.0,0.07111718481774232
AZO,PretaxIncome,2023-11-18,757220000.0,0.1381461273691964
AZO,PretaxIncome,2024-02-10,640623000.0,0.05998828528313882
AZO,PretaxIncome,2024-05-04,795759000.0,0.014781271360218673
AZO,PretaxIncome,2024-08-31,1143528000.0,0.026720106880427474
AZO,PretaxIncome,2024-11-23,733520000.0,-0.03129869786851902
AZO,PretaxIncome,2025-02-15,597945000.0,-0.06661952505607827
AZO,PretaxIncome,2025-05-10,754889000.0,-0.051359770985939246
AZO,PretaxIncome,2025-08-30,1047978000.0,-0.08355720192247151
AZO,PretaxIncome,2025-11-22,677935000.0,-0.07577843821572694
AZO,PretaxIncome,2026-02-14,591251000.0,-0.01119500957445918
AZO,PretaxIncome,2026-05-09,813266000.0,0.07733189912689142
AZO,Revenue,2008-11-22,1478292000.0,
AZO,Revenue,2009-02-14,1447877000.0,
AZO,Revenue,2009-05-09,1658160000.0,
AZO,Revenue,2009-08-29,2232495000.0,
AZO,Revenue,2009-11-21,1589244000.0,0.0750541841530632
AZO,Revenue,2010-02-13,1506225000.0,0.04029900329931335
AZO,Revenue,2010-05-08,1821990000.0,0.09880228687219561
AZO,Revenue,2010-08-28,2445159000.0,0.09525844402787009
AZO,Revenue,2010-11-20,1791662000.0,0.12736747786998093
AZO,Revenue,2011-02-12,1660946000.0,0.10272104101312896
AZO,Revenue,2011-05-07,1978369000.0,0.08582868182591552
AZO,Revenue,2011-08-27,2641996000.0,0.08050069545579652
AZO,Revenue,2011-11-19,1924341000.0,0.07405358823260189
AZO,Revenue,2012-02-11,1804069000.0,0.08616956842666768
AZO,Revenue,2012-05-05,2111866000.0,0.06747831167997487
AZO,Revenue,2012-08-25,2763587000.0,0.04602240124511914
AZO,Revenue,2012-11-17,1991040000.0,0.03466069683075923
AZO,Revenue,2013-02-09,1855198000.0,0.028340933744773533
AZO,Revenue,2013-05-04,2205878000.0,0.044516081986262446
AZO,Revenue,2013-08-31,3095414000.0,0.12007112495463335
AZO,Revenue,2013-11-23,2093578000.0,0.05149971873995507
AZO,Revenue,2014-02-15,1990494000.0,0.07292806482111347
AZO,Revenue,2014-05-10,2341545000.0,0.061502494698256305
AZO,Revenue,2014-08-30,3049696000.0,-0.01476959140199019
AZO,Revenue,2014-11-22,2260264000.0,0.07961776442052781
AZO,Revenue,2015-02-14,2143651000.0,0.07694421585797295
AZO,Revenue,2015-05-09,2493021000.0,0.06469062093617683
AZO,Revenue,2015-08-29,3290404000.0,0.07892852271177198
AZO,Revenue,2015-11-21,2386043000.0,0.05564792431326615
AZO,Revenue,2016-02-13,2257192000.0,0.05296617779666568
AZO,Revenue,2016-05-07,2593672000.0,0.040373105561485545
AZO,Revenue,2016-08-27,3398769000.0,0.03293364583801872
AZO,Revenue,2016-11-19,2467845000.0,0.03428353973503406
AZO,Revenue,2017-02-11,2289219000.0,0.014188868292994039
AZO,Revenue,2017-05-06,2619007000.0,0.009768004589632007
AZO,Revenue,2017-08-26,3512605000.0,0.033493303016474574
AZO,Revenue,2017-11-18,2589131000.0,0.04914652257333829
AZO,Revenue,2018-02-10,2413026000.0,0.05408263691678261
AZO,Revenue,2018-05-05,2660152000.0,0.015710152741096106
AZO,Revenue,2018-08-25,3558768000.0,0.013142098243326572
AZO,Revenue,2018-11-17,2641733000.0,0.02031646911647189
AZO,Revenue,2019-02-09,2450568000.0,0.015558058636748973
AZO,Revenue,2019-05-04,2783006000.0,0.04618307525284271
AZO,Revenue,2019-08-31,3988436000.0,0.12073504089055542
AZO,Revenue,2019-11-23,2793038000.0,0.057274902497716385
AZO,Revenue,2020-02-15,2513663000.0,0.02574709210272874
AZO,Revenue,2020-05-09,2779299000.0,-0.0013320129385275825
AZO,Revenue,2020-08-29,4545967000.0,0.13978687385230693
AZO,Revenue,2020-11-21,3154261000.0,0.1293297835546814
AZO,Revenue,2021-02-13,2910818000.0,0.1579985065619376
AZO,Revenue,2021-05-08,3651023000.0,0.313648873331009
AZO,Revenue,2021-08-28,4913483000.0,0.08084440560171235
AZO,Revenue,2021-11-20,3668904000.0,0.16315802655518996
AZO,Revenue,2022-02-12,3369750000.0,0.15766427169269948
AZO,Revenue,2022-05-07,3865222000.0,0.05866821436074221
AZO,Revenue,2022-08-27,5348354000.0,0.08850564864068922
AZO,Revenue,2022-11-19,3985067000.0,0.08617369110775308
AZO,Revenue,2023-02-11,3690982000.0,0.09532814006973811
AZO,Revenue,2023-05-06,4090541000.0,0.058293934992608376
AZO,Revenue,2023-08-26,5690619000.0,0.06399445511647128
AZO,Revenue,2023-11-18,4190277000.0,0.05149474274836541
AZO,Revenue,2024-02-10,3859126000.0,0.045555356271041125
AZO,Revenue,2024-05-04,4235485000.0,0.03543394382307863
AZO,Revenue,2024-08-31,6205380000.0,0.09045782189951557
AZO,Revenue,2024-11-23,4279641000.0,0.021326513736442676
AZO,Revenue,2025-02-15,3952012000.0,0.024069180431009585
AZO,Revenue,2025-05-10,4464339000.0,0.054032537005797465
AZO,Revenue,2025-08-30,6242725000.0,0.006018164882730881
AZO,Revenue,2025-11-22,4628630000.0,0.08154632596519185
AZO,Revenue,2026-02-14,4274098000.0,0.08149924645977791
AZO,Revenue,2026-05-09,4840950000.0,0.08435985708074578
AZO,ShareBasedCompensation,2008-11-22,4456000.0,
AZO,ShareBasedCompensation,2009-02-14,4851000.0,
AZO,ShareBasedCompensation,2009-05-09,4185000.0,
AZO,ShareBasedCompensation,2009-08-29,5643000.0,
AZO,ShareBasedCompensation,2009-11-21,4251000.0,-0.046005385996409354
AZO,ShareBasedCompensation,2010-02-13,4616000.0,-0.04844361987219126
AZO,ShareBasedCompensation,2010-05-08,4348000.0,0.03894862604540017
AZO,ShareBasedCompensation,2010-08-28,5905000.0,0.04642920432394115
AZO,ShareBasedCompensation,2010-11-20,5071000.0,0.19289578922606454
AZO,ShareBasedCompensation,2011-02-12,7048000.0,0.5268630849220104
AZO,ShareBasedCompensation,2011-05-07,6363000.0,0.4634314627414904
AZO,ShareBasedCompensation,2011-08-27,8143000.0,0.37900084674005075
AZO,ShareBasedCompensation,2011-11-19,7562000.0,0.4912246105304674
AZO,ShareBasedCompensation,2012-02-11,7483000.0,0.06171963677639036
AZO,ShareBasedCompensation,2012-05-05,8827000.0,0.38723872387238734
AZO,ShareBasedCompensation,2012-08-25,9491000.0,0.16554095542183478
AZO,ShareBasedCompensation,2012-11-17,8131000.0,0.07524464427400157
AZO,ShareBasedCompensation,2013-02-09,8485000.0,0.1339035146331684
AZO,ShareBasedCompensation,2013-05-04,9016000.0,0.021411578112608964
AZO,ShareBasedCompensation,2013-08-31,11675000.0,0.23011273838373203
AZO,ShareBasedCompensation,2013-11-23,9252000.0,0.137867420981429
AZO,ShareBasedCompensation,2014-02-15,11464000.0,0.35109015910430164
AZO,ShareBasedCompensation,2014-05-10,8269000.0,-0.08285270629991126
AZO,ShareBasedCompensation,2014-08-30,10405000.0,-0.10877944325481803
AZO,ShareBasedCompensation,2014-11-22,8804000.0,-0.04842196281885003
AZO,ShareBasedCompensation,2015-02-14,11396000.0,-0.005931612002791353
AZO,ShareBasedCompensation,2015-05-09,9488000.0,0.14741806748095287
AZO,ShareBasedCompensation,2015-08-29,11291000.0,0.08515136953387792
AZO,ShareBasedCompensation,2015-11-21,8656000.0,-0.016810540663334872
AZO,ShareBasedCompensation,2016-02-13,9900000.0,-0.13127413127413123
AZO,ShareBasedCompensation,2016-05-07,9900000.0,0.04342327150084313
AZO,ShareBasedCompensation,2016-08-27,11369000.0,0.006908156939155141
AZO,ShareBasedCompensation,2016-11-19,9787000.0,0.1306608133086875
AZO,ShareBasedCompensation,2017-02-11,10900000.0,0.101010101010101
AZO,ShareBasedCompensation,2017-05-06,8600000.0,-0.13131313131313127
AZO,ShareBasedCompensation,2017-08-26,8957000.0,-0.2121558624329316
AZO,ShareBasedCompensation,2017-11-18,11086000.0,0.13272708695207935
AZO,ShareBasedCompensation,2018-02-10,12700000.0,0.16513761467889898
AZO,ShareBasedCompensation,2018-05-05,5800000.0,-0.32558139534883723
AZO,ShareBasedCompensation,2018-08-25,14088000.0,0.572848051803059
AZO,ShareBasedCompensation,2018-11-17,10527000.0,-0.050423958145408676
AZO,ShareBasedCompensation,2019-02-09,11031000.0,-0.1314173228346457
AZO,ShareBasedCompensation,2019-05-04,9971000.0,0.7191379310344828
AZO,ShareBasedCompensation,2019-08-31,11726000.0,-0.16766042021578653
AZO,ShareBasedCompensation,2019-11-23,9996000.0,-0.050441721288116304
AZO,ShareBasedCompensation,2020-02-15,12111000.0,0.09790590155017687
AZO,ShareBasedCompensation,2020-05-09,10144000.0,0.017350315916156767
AZO,ShareBasedCompensation,2020-08-29,12584000.0,0.07317073170731714
AZO,ShareBasedCompensation,2020-11-21,10508000.0,0.051220488195278024
AZO,ShareBasedCompensation,2021-02-13,13670000.0,0.12872595161423495
AZO,ShareBasedCompensation,2021-05-08,13883000.0,0.36859227129337535
AZO,ShareBasedCompensation,2021-08-28,18051000.0,0.43444055944055937
AZO,ShareBasedCompensation,2021-11-20,14295000.0,0.3603920822230682
AZO,ShareBasedCompensation,2022-02-12,16443000.0,0.20285296269202635
AZO,ShareBasedCompensation,2022-05-07,18320000.0,0.31959951019232147
AZO,ShareBasedCompensation,2022-08-27,21554000.0,0.1940612708437206
AZO,ShareBasedCompensation,2022-11-19,19005000.0,0.3294858342077649
AZO,ShareBasedCompensation,2023-02-11,23374000.0,0.4215167548500882
AZO,ShareBasedCompensation,2023-05-06,20010000.0,0.09224890829694332
AZO,ShareBasedCompensation,2023-08-26,30698000.0,0.42423680059385727
AZO,ShareBasedCompensation,2023-11-18,22913000.0,0.20563009734280446
AZO,ShareBasedCompensation,2024-02-10,23000000.0,-0.01600068452126291
AZO,ShareBasedCompensation,2024-05-04,25400000.0,0.2693653173413293
AZO,ShareBasedCompensation,2024-08-31,34933000.0,0.13795687015440738
AZO,ShareBasedCompensation,2024-11-23,26117000.0,0.13983328241609572
AZO,ShareBasedCompensation,2025-02-15,30400000.0,0.3217391304347825
AZO,ShareBasedCompensation,2025-05-10,29000000.0,0.1417322834645669
AZO,ShareBasedCompensation,2025-08-30,39200000.0,0.1221481121003063
AZO,ShareBasedCompensation,2025-11-22,30727000.0,0.17651338208829492
AZO,ShareBasedCompensation,2026-02-14,36700000.0,0.20723684210526305
AZO,ShareBasedCompensation,2026-05-09,30200000.0,0.04137931034482767
AZO,StockRepurchased,2008-11-22,272123000.0,
AZO,StockRepurchased,2009-02-14,375043000.0,
AZO,StockRepurchased,2009-05-09,65440000.0,
AZO,StockRepurchased,2009-08-29,587396000.0,
AZO,StockRepurchased,2009-11-21,204379000.0,-0.24894624857141812
AZO,StockRepurchased,2010-02-13,87509000.0,-0.7666694219062881
AZO,StockRepurchased,2010-05-08,266381000.0,
AZO,StockRepurchased,2010-08-28,565386000.0,-0.03747046285640354
AZO,StockRepurchased,2010-11-20,299655000.0,0.4661731391189896
AZO,StockRepurchased,2011-02-12,394395000.0,
AZO,StockRepurchased,2011-05-07,339438000.0,0.2742575483987222
AZO,StockRepurchased,2011-08-27,433314000.0,-0.2335961626216425
AZO,StockRepurchased,2011-11-19,309765000.0,0.03373879961956239
AZO,StockRepurchased,2012-02-11,172505000.0,-0.5626085523396595
AZO,StockRepurchased,2012-05-05,400455000.0,0.1797588955862337
AZO,StockRepurchased,2012-08-25,480144000.0,0.10807405253465152
AZO,StockRepurchased,2012-11-17,317332000.0,0.02442819556760778
AZO,StockRepurchased,2013-02-09,185016000.0,0.07252543404539002
AZO,StockRepurchased,2013-05-04,325000000.0,-0.18842316864566555
AZO,StockRepurchased,2013-08-31,559967000.0,0.16624804225399048
AZO,StockRepurchased,2013-11-23,291538000.0,-0.08128395497460073
AZO,StockRepurchased,2014-02-15,200000000.0,0.08098759026246372
AZO,StockRepurchased,2014-05-10,419999000.0,0.2923046153846154
AZO,StockRepurchased,2014-08-30,187675000.0,-0.6648463213010767
AZO,StockRepurchased,2014-11-22,299606000.0,0.0276739224389273
AZO,StockRepurchased,2015-02-14,26061000.0,-0.869695
AZO,StockRepurchased,2015-05-09,515251000.0,0.22679101616908603
AZO,StockRepurchased,2015-08-29,430498000.0,1.293848408152391
AZO,StockRepurchased,2015-11-21,400100000.0,0.33542051894821867
AZO,StockRepurchased,2016-02-13,149957000.0,
AZO,StockRepurchased,2016-05-07,532668000.0,0.033802942643488265
AZO,StockRepurchased,2016-08-27,369737000.0,-0.14114118997068514
AZO,StockRepurchased,2016-11-19,362634000.0,-0.09364158960259938
AZO,StockRepurchased,2017-02-11,197985000.0,0.32027847983088487
AZO,StockRepurchased,2017-05-06,283564000.0,-0.46765339761352287
AZO,StockRepurchased,2017-08-26,227466000.0,-0.3847897289154183
AZO,StockRepurchased,2017-11-18,352572000.0,-0.027746984562947774
AZO,StockRepurchased,2018-02-10,174882000.0,-0.1166906583832108
AZO,StockRepurchased,2018-05-05,399701000.0,0.40956186257776017
AZO,StockRepurchased,2018-08-25,664858000.0,1.9228895747056702
AZO,StockRepurchased,2018-11-17,497060000.0,0.4098113293171324
AZO,StockRepurchased,2019-02-09,350037000.0,1.0015610525954646
AZO,StockRepurchased,2019-05-04,466019000.0,0.165919024470792
AZO,StockRepurchased,2019-08-31,691780000.0,0.040492857121370296
AZO,StockRepurchased,2019-11-23,449999000.0,-0.09467871081961932
AZO,StockRepurchased,2020-02-15,314847000.0,-0.1005322294500296
AZO,StockRepurchased,2020-05-09,166057000.0,-0.6436690349535105
AZO,StockRepurchased,2020-08-29,0.0,
AZO,StockRepurchased,2020-11-21,678324000.0,0.5073900164222587
AZO,StockRepurchased,2021-02-13,899999000.0,1.858528110479058
AZO,StockRepurchased,2021-05-08,899999000.0,
AZO,StockRepurchased,2021-08-28,899999000.0,
AZO,StockRepurchased,2021-11-20,899997000.0,0.3267951598351231
AZO,StockRepurchased,2022-02-12,1559998000.0,0.7333330370367077
AZO,StockRepurchased,2022-05-07,899999000.0,0.0
AZO,StockRepurchased,2022-08-27,999997000.0,0.11110901234334714
AZO,StockRepurchased,2022-11-19,899998000.0,1.1111148148224004e-06
AZO,StockRepurchased,2023-02-11,899999000.0,-0.4230768244574673
AZO,StockRepurchased,2023-05-06,899999000.0,0.0
AZO,StockRepurchased,2023-08-26,999556000.0,-0.00044100132300395334
AZO,StockRepurchased,2023-11-18,1486876000.0,0.6520881157513683
AZO,StockRepurchased,2024-02-10,222158000.0,-0.7531575035083372
AZO,StockRepurchased,2024-05-04,728142000.0,-0.19095243439159382
AZO,StockRepurchased,2024-08-31,703741000.0,-0.2959464002016895
AZO,StockRepurchased,2024-11-23,540086000.0,-0.6367645990654232
AZO,StockRepurchased,2025-02-15,326394000.0,0.4691975981058525
AZO,StockRepurchased,2025-05-10,268780000.0,-0.6308687041813272
AZO,StockRepurchased,2025-08-30,442926000.0,-0.3706121996586812
AZO,StockRepurchased,2025-11-22,427178000.0,-0.20905559484970915
AZO,StockRepurchased,2026-02-14,314516000.0,-0.036391600335790475
AZO,StockRepurchased,2026-05-09,580663000.0,1.1603653545650716
AZO,StockholdersEquity,2007-08-25,403200000.0,
AZO,StockholdersEquity,2008-08-30,229687000.0,-0.4303397817460317
AZO,StockholdersEquity,2009-08-29,-433074000.0,
AZO,StockholdersEquity,2009-11-21,-483965000.0,
AZO,StockholdersEquity,2010-02-13,-421671000.0,
AZO,StockholdersEquity,2010-05-08,-461950000.0,
AZO,StockholdersEquity,2010-08-28,-738765000.0,
AZO,StockholdersEquity,2010-11-20,-817168000.0,
AZO,StockholdersEquity,2011-02-12,-1038412000.0,
AZO,StockholdersEquity,2011-05-07,-1119541000.0,
AZO,StockholdersEquity,2011-08-27,-1254232000.0,
AZO,StockholdersEquity,2011-11-19,-1347099000.0,
AZO,StockholdersEquity,2012-02-11,-1295524000.0,
AZO,StockholdersEquity,2012-05-05,-1416829000.0,
AZO,StockholdersEquity,2012-08-25,-1548025000.0,
AZO,StockholdersEquity,2012-11-17,-1591369000.0,
AZO,StockholdersEquity,2013-02-09,-1550109000.0,
AZO,StockholdersEquity,2013-05-04,-1532342000.0,
AZO,StockholdersEquity,2013-08-31,-1687319000.0,
AZO,StockholdersEquity,2013-11-23,-1721220000.0,
AZO,StockholdersEquity,2014-02-15,-1710262000.0,
AZO,StockholdersEquity,2014-05-10,-1808230000.0,
AZO,StockholdersEquity,2014-08-30,-1621857000.0,
AZO,StockholdersEquity,2014-11-22,-1662810000.0,
AZO,StockholdersEquity,2015-02-14,-1468679000.0,
AZO,StockholdersEquity,2015-05-09,-1643245000.0,
AZO,StockholdersEquity,2015-08-29,-1701390000.0,
AZO,StockholdersEquity,2015-11-21,-1778121000.0,
AZO,StockholdersEquity,2016-02-13,-1741313000.0,
AZO,StockholdersEquity,2016-05-07,-1863282000.0,
AZO,StockholdersEquity,2016-08-27,-1787538000.0,
AZO,StockholdersEquity,2016-11-19,-1895225000.0,
AZO,StockholdersEquity,2017-02-11,-1827440000.0,
AZO,StockholdersEquity,2017-05-06,-1714214000.0,
AZO,StockholdersEquity,2017-08-26,-1428377000.0,
AZO,StockholdersEquity,2017-11-18,-1525099000.0,
AZO,StockholdersEquity,2018-02-10,-1330547000.0,
AZO,StockholdersEquity,2018-05-05,-1361603000.0,
AZO,StockholdersEquity,2018-08-25,-1520355000.0,
AZO,StockholdersEquity,2018-11-17,-1658616000.0,
AZO,StockholdersEquity,2019-02-09,-1594362000.0,
AZO,StockholdersEquity,2019-05-04,-1589513000.0,
AZO,StockholdersEquity,2019-08-31,-1713851000.0,
AZO,StockholdersEquity,2019-11-23,-1776090000.0,
AZO,StockholdersEquity,2020-02-15,-1711119000.0,
AZO,StockholdersEquity,2020-05-09,-1632736000.0,
AZO,StockholdersEquity,2020-08-29,-877977000.0,
AZO,StockholdersEquity,2020-11-21,-1026980000.0,
AZO,StockholdersEquity,2021-02-13,-1523573000.0,
AZO,StockholdersEquity,2021-05-08,-1763392000.0,
AZO,StockholdersEquity,2021-08-28,-1797536000.0,
AZO,StockholdersEquity,2021-11-20,-2124750000.0,
AZO,StockholdersEquity,2022-02-12,-3137477000.0,
AZO,StockholdersEquity,2022-05-07,-3387230000.0,
AZO,StockholdersEquity,2022-08-27,-3538913000.0,
AZO,StockholdersEquity,2022-11-19,-3837923000.0,
AZO,StockholdersEquity,2023-02-11,-4184170000.0,
AZO,StockholdersEquity,2023-05-06,-4301577000.0,
AZO,StockholdersEquity,2023-08-26,-4349894000.0,
AZO,StockholdersEquity,2023-11-18,-5213671000.0,
AZO,StockholdersEquity,2024-02-10,-4837321000.0,
AZO,StockholdersEquity,2024-05-04,-4838237000.0,
AZO,StockholdersEquity,2024-08-31,-4749614000.0,
AZO,StockholdersEquity,2024-11-23,-4672921000.0,
AZO,StockholdersEquity,2025-02-15,-4457773000.0,
AZO,StockholdersEquity,2025-05-10,-3974405000.0,
AZO,StockholdersEquity,2025-08-30,-3414313000.0,
AZO,StockholdersEquity,2025-11-22,-3228607000.0,
AZO,StockholdersEquity,2026-02-14,-2908770000.0,
AZO,StockholdersEquity,2026-05-09,-2784552000.0,
BAC,Assets,2008-12-31,1817943000000.0,
BAC,Assets,2009-06-30,2254394000000.0,
BAC,Assets,2009-09-30,2251043000000.0,
BAC,Assets,2009-12-31,2330671000000.0,0.282037445618482
BAC,Assets,2010-03-31,2338700000000.0,
BAC,Assets,2010-06-30,2368384000000.0,0.05056347736908462
BAC,Assets,2010-09-30,2339660000000.0,0.039367084502606176
BAC,Assets,2010-12-31,2264909000000.0,-0.02821590863746959
BAC,Assets,2011-03-31,2274532000000.0,-0.0274374652584769
BAC,Assets,2011-06-30,2261319000000.0,-0.045205929443873916
BAC,Assets,2011-09-30,2219628000000.0,-0.0513031808040485
BAC,Assets,2011-12-31,2129046000000.0,-0.05998607449570825
BAC,Assets,2012-03-31,2181449000000.0,-0.040924023051775005
BAC,Assets,2012-06-30,2160854000000.0,-0.04442761061132905
BAC,Assets,2012-09-30,2166162000000.0,-0.02408782012120947
BAC,Assets,2012-12-31,2209974000000.0,0.038011391017385154
BAC,Assets,2013-03-31,2174819000000.0,-0.0030392642688414906
BAC,Assets,2013-06-30,2123320000000.0,-0.017369984274735795
BAC,Assets,2013-09-30,2126653000000.0,-0.0182391714008463
BAC,Assets,2013-12-31,2102273000000.0,-0.04873405750474891
